model,seed,condition,cohort,nll,token_count,relation_stratum,family_id,family_order
tcn_384_legacy,0,clean,control,1.353363375889925,759,,family_97885d2353dfa64d,441
tcn_384_legacy,0,clean,control,1.4089365603771995,267,,family_09c83fb2711d64d5,564
tcn_384_legacy,0,clean,control,1.2985484909655212,15333,,family_a48d659018922846,497
tcn_384_legacy,0,clean,control,1.5753869411347166,2798,,family_d52dd246b31007f3,548
tcn_384_legacy,0,clean,control,1.5028367318059819,9826,,family_2acca371576a6fd6,363
tcn_384_legacy,0,clean,control,1.4563874831972459,16826,,family_08689d6c3fd6e06a,279
tcn_384_legacy,0,clean,control,1.3535259953222425,1211,,family_65831b5b1b3a29fa,582
tcn_384_legacy,0,clean,control,1.4521102324264858,872,,family_82bd7085a31a7554,147
tcn_384_legacy,0,clean,control,1.1876342296600342,327,,family_c88efe0ec26b43e3,372
tcn_384_legacy,0,clean,control,1.3610132552134642,2254,,family_f45bf2582f059a32,406
tcn_384_legacy,0,clean,control,1.3922964488396623,2556,,family_35f68b61619872a8,172
tcn_384_legacy,0,clean,control,1.8377209901809692,131,,family_840a6921e02d98c7,157
tcn_384_legacy,0,clean,control,1.328239948380836,5574,,family_07b4a78bd4df5db4,657
tcn_384_legacy,0,clean,control,1.0169553589570948,11925,,family_b520ad73480ac213,541
tcn_384_legacy,0,clean,control,1.197126018878269,1554,,family_06501bb82c35d53d,354
tcn_384_legacy,0,clean,control,1.2710770594914866,2852,,family_43b744922bc6a2b7,682
tcn_384_legacy,0,clean,control,0.8381473530589798,1296,,family_08cdd9141b42b8a6,225
tcn_384_legacy,0,clean,control,1.3584255023286504,3477,,family_8dd64a20ac498091,194
tcn_384_legacy,0,clean,control,1.3164497584061903,2796,,family_8a75620caa46a4bb,320
tcn_384_legacy,0,clean,control,1.0558814185138479,2834,,family_7133a47758bc1e83,588
tcn_384_legacy,0,clean,control,1.287182092666626,388,,family_7674fcfd8eb0f8a6,365
tcn_384_legacy,0,clean,control,1.3490883670645775,734,,family_b16129a99034b8c9,498
tcn_384_legacy,0,clean,control,1.2606293878598844,3285,,family_9a211141e0be1d71,358
tcn_384_legacy,0,clean,control,1.3069471253954374,10652,,family_ad2b3cd2ed862d0c,389
tcn_384_legacy,0,clean,control,1.3278140358174928,1863,,family_705c36bdf218eff1,222
tcn_384_legacy,0,clean,clean_validation,1.4146281420174291,1121,,family_506bf4406cb0d194,321
tcn_384_legacy,0,clean,clean_validation,0.9825595407670247,1035,,family_8c2d85eda3c6c0af,565
tcn_384_legacy,0,clean,clean_validation,1.1613225229283706,7667,,family_53d69e3df7c4019e,382
tcn_384_legacy,0,clean,clean_validation,1.3323297397084461,1543,,family_0682993cd6dae2ed,549
tcn_384_legacy,0,clean,clean_validation,1.1730446035920437,367,,family_c2107d3bea36abf9,72
tcn_384_legacy,0,clean,clean_validation,1.5463852841063894,2106,,family_13ece3a8f78f89a2,625
tcn_384_legacy,0,clean,clean_validation,1.1709522008895874,301,,family_7535ae77a17dc02e,301
tcn_384_legacy,0,clean,clean_validation,1.3167947759019567,282,,family_fa76be46983f7f33,530
tcn_384_legacy,0,clean,clean_validation,1.431227538351315,10835,,family_cb253f56c14aaef0,1
tcn_384_legacy,0,clean,clean_validation,1.3151414132993156,2180,,family_3e4cb248c8f64e86,86
tcn_384_legacy,0,clean,clean_validation,1.1648025512695312,216,,family_8b8ebcd5a49b5c95,447
tcn_384_legacy,0,clean,clean_validation,1.0519356469712537,4678,,family_3cd795074901ac53,460
tcn_384_legacy,0,clean,clean_validation,1.2706511958047402,688,,family_94d17723c53c0857,457
tcn_384_legacy,0,clean,clean_validation,0.6914453167083849,1686,,family_b3d7700f2724b4da,151
tcn_384_legacy,0,clean,clean_validation,0.9734242854613748,4418,,family_200325224f3118ec,131
tcn_384_legacy,0,clean,clean_validation,1.2001357178225565,598,,family_a2007ec7c2f39458,409
tcn_384_legacy,0,clean,clean_validation,1.331290498398012,2021,,family_0156d6f8bec156a8,264
tcn_384_legacy,0,clean,clean_validation,1.078961764468163,10470,,family_98e69521d6d5ed6a,653
tcn_384_legacy,0,clean,clean_validation,1.3224140146899652,1442,,family_d903612ae7a3b48e,633
tcn_384_legacy,0,clean,clean_validation,0.8407642027157859,8845,,family_1de7a628296b57e3,92
tcn_384_legacy,0,clean,clean_validation,1.1468256711959839,261,,family_9868fe525e6f6581,535
tcn_384_legacy,0,clean,clean_validation,0.7798636242139524,2133,,family_0f10a03796a0c09e,465
tcn_384_legacy,0,clean,clean_validation,1.4240303203659075,4649,,family_c6a487213dca86b0,540
tcn_384_legacy,0,clean,clean_validation,1.2720830346309937,5403,,family_4c360aa749c4a1ef,149
tcn_384_legacy,0,clean,clean_validation,1.10404874883414,28440,,family_9cec718d857c608f,115
tcn_384_legacy,0,clean,clean_validation,0.695687830427682,2912,,family_156ffd19a0eec30a,598
tcn_384_legacy,0,clean,clean_validation,0.8177116058449044,1477,,family_e4f029933a31381d,573
tcn_384_legacy,0,clean,clean_validation,1.4542508687506577,13719,,family_2aeac1591f6f74ea,307
tcn_384_legacy,0,clean,clean_validation,1.275086786517796,697,,family_b476be0b49274370,260
tcn_384_legacy,0,clean,clean_validation,1.1726220546472341,6384,,family_9d6498c1a4edbe8c,199
tcn_384_legacy,0,clean,clean_validation,1.5277899719848407,8797,,family_177773ab1cfd2532,630
tcn_384_legacy,0,clean,clean_validation,1.3532458524203188,6151,,family_1ea2a219a2bdf844,53
tcn_384_legacy,0,clean,clean_validation,1.502843505383665,1692,,family_3dd1e430f3ee7446,9
tcn_384_legacy,0,clean,clean_validation,1.2564979791641235,256,,family_44f2b0e77f4af418,650
tcn_384_legacy,0,clean,clean_validation,0.9822435515048448,2099,,family_620599f8e0ecd444,47
tcn_384_legacy,0,clean,clean_validation,0.9637348651885986,211,,family_1ddad3a2c05e2680,296
tcn_384_legacy,0,clean,clean_validation,1.3871596045570924,1179,,family_5174bcfb395c6c93,229
tcn_384_legacy,0,clean,clean_validation,1.060317045682583,5284,,family_752e5140a83655db,560
tcn_384_legacy,0,clean,clean_validation,1.0346772927426728,4491,,family_ad503dfcc1e63e96,239
tcn_384_legacy,0,clean,clean_validation,1.591214718774918,2725,,family_af0d017372cb2ffa,643
tcn_384_legacy,0,clean,clean_validation,1.2721843485270228,15417,,family_83ead3d96159a25d,395
tcn_384_legacy,0,clean,clean_validation,1.5144430979536958,20099,,family_03bc829a418eac27,459
tcn_384_legacy,0,clean,clean_validation,1.322962878638753,2869,,family_312947f388fcd367,638
tcn_384_legacy,0,clean,clean_validation,1.1199194147901714,1378,,family_b0968c9d92a309da,302
tcn_384_legacy,0,clean,clean_validation,0.9664723133027172,3434,,family_044026fc250ea949,437
tcn_384_legacy,0,clean,clean_validation,1.2751765239529493,2460,,family_a77741e8f387ba1b,154
tcn_384_legacy,0,clean,clean_validation,1.3155776443977782,1076,,family_e994803a7b762aa2,410
tcn_384_legacy,0,clean,clean_validation,1.5724594993270848,7611,,family_6417dd72b6af3eda,404
tcn_384_legacy,0,clean,clean_validation,1.3298328308916927,14317,,family_0bab43cce14a333d,471
tcn_384_legacy,0,clean,clean_validation,0.5452172524729602,1303,,family_9cc0d2dc7c97039d,213
tcn_384_legacy,0,clean,clean_validation,0.8906222247509209,2182,,family_82a4b79ac7e84a17,200
tcn_384_legacy,0,clean,clean_validation,1.4908529606976253,13780,,family_f4cb6b9481320847,371
tcn_384_legacy,0,clean,clean_validation,1.25935444911242,4024,,family_5bd01148f60d04e0,120
tcn_384_legacy,0,clean,clean_validation,0.9143346152696367,1806,,family_17daca9afdd839fe,568
tcn_384_legacy,0,clean,clean_validation,1.0953818962919668,538,,family_276804a34673f756,304
tcn_384_legacy,0,clean,clean_validation,1.6992215352004352,5998,,family_92b0513dee6f07dd,25
tcn_384_legacy,0,clean,clean_validation,1.0830686081460108,1092,,family_9b1a4d796317c86e,613
tcn_384_legacy,0,clean,clean_validation,1.3788122953614497,2523,,family_7cf31d6371e489fd,48
tcn_384_legacy,0,clean,clean_validation,1.3151087056271684,2766,,family_705d9aa21ef59c14,339
tcn_384_legacy,0,clean,clean_validation,1.2922870401874906,8912,,family_e7a8a4c136ad4c88,334
tcn_384_legacy,0,clean,clean_validation,0.614364353068378,654,,family_2cd67233ffc8de8d,587
tcn_384_legacy,0,clean,clean_validation,1.2018648911431804,4195,,family_61367478b0d50a39,360
tcn_384_legacy,0,clean,clean_validation,1.6015573002904893,5468,,family_6a5eb7c975a3a6a8,73
tcn_384_legacy,0,clean,clean_validation,1.359091224508657,3567,,family_e9c05c6e37633fe0,500
tcn_384_legacy,0,clean,clean_validation,1.5328532051100645,8451,,family_8209ef2211a8fa80,662
tcn_384_legacy,0,clean,clean_validation,1.2027178723761376,1880,,family_534587ddf3c590a6,507
tcn_384_legacy,0,clean,clean_validation,1.1049430518587875,13034,,family_88000d4a34b43f6f,109
tcn_384_legacy,0,clean,clean_validation,1.3357446193695068,357,,family_09ba6788519a60f2,293
tcn_384_legacy,0,clean,clean_validation,1.3062390550774647,3111,,family_3297a1612112b3a9,99
tcn_384_legacy,0,clean,clean_validation,1.2152328780800663,5018,,family_77156022943ef360,516
tcn_384_legacy,0,clean,clean_validation,1.032732581370002,7328,,family_843eb0e7d3797357,673
tcn_384_legacy,0,clean,clean_validation,1.473362308078342,3015,,family_e3e1e8490f43c6b7,67
tcn_384_legacy,0,clean,clean_validation,0.841196015120072,1377,,family_33bc1bfb24a91122,238
tcn_384_legacy,0,clean,clean_validation,0.695182204246521,201,,family_cef9e09ff37dd808,56
tcn_384_legacy,0,clean,clean_validation,1.0860950165405505,5248,,family_85be83889927906f,367
tcn_384_legacy,0,clean,clean_validation,1.474251219904623,1727,,family_933c96d2bfde210b,303
tcn_384_legacy,0,clean,clean_validation,1.6591807504297251,10048,,family_113476d14044fff1,478
tcn_384_legacy,0,clean,clean_validation,1.3313332380499254,15822,,family_b2cc89a22bd3650f,259
tcn_384_legacy,0,clean,clean_validation,1.2028691060660193,14004,,family_009b778c57456b7a,244
tcn_384_legacy,0,clean,clean_validation,1.144265723591974,1902,,family_38ceea7c76f255b3,343
tcn_384_legacy,0,clean,clean_validation,1.445655643939972,442,,family_7a48a7509f2ed688,646
tcn_384_legacy,0,clean,clean_validation,1.5652260097781985,11424,,family_a9e91a290c2b5c30,651
tcn_384_legacy,0,clean,clean_validation,0.933052351753973,3612,,family_b22cb24378dd7aaa,550
tcn_384_legacy,0,clean,clean_validation,1.1680085073597255,1179,,family_bdd6debf555477b4,78
tcn_384_legacy,0,clean,clean_validation,1.1015632894127672,2478,,family_d997865401469e31,454
tcn_384_legacy,0,clean,clean_validation,1.0815071958100149,14923,,family_1a70716ad19cc9d6,328
tcn_384_legacy,0,clean,clean_validation,0.9391318119260165,7486,,family_cbf8d1e12b32df90,586
tcn_384_legacy,0,clean,clean_validation,1.8164242506027222,102,,family_1423635df94c5343,577
tcn_384_legacy,0,clean,clean_validation,1.564808388474291,6210,,family_5ec977e50f88a732,635
tcn_384_legacy,0,clean,clean_validation,2.0709760189056396,46,,family_13449e7cf493b2f6,192
tcn_384_legacy,0,clean,clean_validation,1.5105677374061646,1619,,family_fb7471c20f2b4aed,218
tcn_384_legacy,0,clean,clean_validation,1.4992148775803416,1425,,family_502f200f3e0313b3,374
tcn_384_legacy,0,clean,clean_validation,1.4194691856395902,5579,,family_06f033ae1dede60a,166
tcn_384_legacy,0,clean,clean_validation,0.7227150035963844,3871,,family_d5bc99ec8cbbe193,352
tcn_384_legacy,0,clean,clean_validation,1.2110121063711519,844,,family_a913d556915e01ff,319
tcn_384_legacy,0,clean,clean_validation,1.4749134182929993,462,,family_26d482864d00ab2a,453
tcn_384_legacy,0,clean,clean_validation,1.277735177823303,593,,family_9e1b57363d3766ce,356
tcn_384_legacy,0,clean,clean_validation,1.253850284069162,20615,,family_b4dc091216fd58c5,32
tcn_384_legacy,0,clean,clean_validation,1.3393661977281446,839,,family_dd4daa9a12128180,256
tcn_384_legacy,0,clean,clean_validation,1.357759734740265,12260,,family_6e4ca288c20596c8,249
tcn_384_legacy,0,clean,clean_validation,1.5384715264017006,7092,,family_eb607bef12aaa172,502
tcn_384_legacy,0,clean,clean_validation,1.389711486287864,498,,family_04b84faa8791236a,487
tcn_384_legacy,0,clean,clean_validation,1.3549100333821036,2505,,family_d3c3ffd4bf041662,85
tcn_384_legacy,0,clean,clean_validation,1.6479654005428088,2643,,family_d204b7d342411c5e,677
tcn_384_legacy,0,clean,clean_validation,1.4960726870564018,49132,,family_82c86f72a6ba2d05,680
tcn_384_legacy,0,clean,clean_validation,1.7683037364134682,9141,,family_213ae165418380ad,206
tcn_384_legacy,0,clean,clean_validation,1.4863983392715454,206,,family_b4ad6d59b30dc431,658
tcn_384_legacy,0,clean,clean_validation,1.004974708269418,5751,,family_66bfed3171c47d48,308
tcn_384_legacy,0,clean,clean_validation,1.2353165333857565,1191,,family_1042e6cfc0da940b,561
tcn_384_legacy,0,clean,clean_validation,1.0806324714177276,1825,,family_1b004e877fd9c150,444
tcn_384_legacy,0,clean,clean_validation,1.1261974442682883,3043,,family_cd0df1b5c356cfbf,40
tcn_384_legacy,0,clean,clean_validation,0.979038869766962,6195,,family_87bb078a1609e1d4,594
tcn_384_legacy,0,clean,clean_validation,0.8248695447052704,5398,,family_365ed3f794ae6917,636
tcn_384_legacy,0,clean,clean_validation,1.3130657112123392,5270,,family_64aded009d0aa19d,252
tcn_384_legacy,0,clean,clean_validation,1.5403907299041748,126,,family_62119591a5d0e802,591
tcn_384_legacy,0,clean,clean_validation,1.3744411376484653,1425,,family_2573c0454c4f3b47,170
tcn_384_legacy,0,clean,clean_validation,1.360041011942596,3936,,family_784552c59e6cde90,116
tcn_384_legacy,0,clean,clean_validation,1.2289673918332809,8970,,family_a0873d1045e6de73,179
tcn_384_legacy,0,clean,clean_validation,1.325019121170044,261,,family_d7f647fc704e4090,503
tcn_384_legacy,0,clean,clean_validation,1.2193337678909302,582,,family_de177b5bfd3b4ad4,36
tcn_384_legacy,0,clean,clean_validation,1.4946540594100952,271,,family_57d0908d211a3aeb,446
tcn_384_legacy,0,clean,clean_validation,1.3040361404418945,221,,family_5f8fbce42478804e,652
tcn_384_legacy,0,clean,clean_validation,1.5096077520599098,2286,,family_48d0cb7d67246d93,483
tcn_384_legacy,0,clean,clean_validation,1.1093878371261034,598,,family_9f0867df23aab646,64
tcn_384_legacy,0,clean,clean_validation,1.1663019160301455,1550,,family_60fbccdcfac8d45f,201
tcn_384_legacy,0,clean,clean_validation,1.1912741388201027,3993,,family_222129623ae1d868,331
tcn_384_legacy,0,clean,clean_validation,1.695185896178014,3553,,family_d12ec4943d04fda6,381
tcn_384_legacy,0,clean,clean_validation,1.5328534841537476,613,,family_ca5f7811310d4979,421
tcn_384_legacy,0,clean,clean_validation,1.3082469816604672,8917,,family_1a9b3b213cd3f0fe,289
tcn_384_legacy,0,clean,clean_validation,1.0355799199932116,6357,,family_8597a33e1a97ed61,234
tcn_384_legacy,0,clean,clean_validation,1.019708514213562,331,,family_34fbf3c76cd35578,445
tcn_384_legacy,0,clean,clean_validation,1.5589026651226106,1525,,family_064fc18d23d7f6e0,171
tcn_384_legacy,0,clean,clean_validation,0.9109198374686672,13091,,family_1cb15a71042b13f5,469
tcn_384_legacy,0,clean,clean_validation,1.0476494927718802,412,,family_e6b4aacd5803536e,674
tcn_384_legacy,0,clean,clean_validation,1.151915332386014,2764,,family_387cf57640b6d8de,4
tcn_384_legacy,0,clean,clean_validation,1.3254487430446074,15176,,family_2decb8320f2dfd02,113
tcn_384_legacy,0,clean,clean_validation,1.8590295947763134,15931,,family_ac0f9bcdce618038,518
tcn_384_legacy,0,clean,clean_validation,1.2761558294296265,221,,family_59a690110c469b8f,282
tcn_384_legacy,0,clean,clean_validation,1.410982608795166,177,,family_242be05bb379eeaa,486
tcn_384_legacy,0,clean,clean_validation,1.3422176837921143,291,,family_8adbaad5b4f10b73,250
tcn_384_legacy,0,clean,clean_validation,1.2319275718542673,5841,,family_e7650acc72c99e33,285
tcn_384_legacy,0,clean,clean_validation,1.5922372310775548,2629,,family_cc51c1d0bd72fc52,517
tcn_384_legacy,0,clean,clean_validation,1.3052691221237183,271,,family_1fc3e8d69842199a,346
tcn_384_legacy,0,clean,clean_validation,1.396026730830943,6498,,family_44bf22828218a5dc,223
tcn_384_legacy,0,clean,clean_validation,1.7585816736997029,1045,,family_423514ea82205c90,118
tcn_384_legacy,0,clean,clean_validation,1.1773064287744728,11303,,family_d065b978d8d6363c,233
tcn_384_legacy,0,clean,clean_validation,1.078928859549154,13543,,family_34c0276853df68f6,592
tcn_384_legacy,0,clean,clean_validation,0.9299063815010918,1260,,family_1086f01990d35911,161
tcn_384_legacy,0,clean,clean_validation,1.2401267340181796,6524,,family_272ea12129852d21,83
tcn_384_legacy,0,clean,clean_validation,1.1349161202210005,458,,family_ab58c5df98c64c96,242
tcn_384_legacy,0,clean,clean_validation,0.6654746720179271,6518,,family_05ac1b1c30b4cc2e,514
tcn_384_legacy,0,clean,clean_validation,1.477109488772119,20441,,family_57e56909cbd77983,472
tcn_384_legacy,0,clean,clean_validation,0.7843765616416931,201,,family_5dd2a8be853b78e8,22
tcn_384_legacy,0,clean,clean_validation,1.5176181400130535,1856,,family_9830d264b28c22a3,68
tcn_384_legacy,0,clean,clean_validation,0.9915833473205566,196,,family_142c201c93af1056,55
tcn_384_legacy,0,clean,clean_validation,1.3232176503702149,859,,family_8dee2f974b6e774e,17
tcn_384_legacy,0,clean,clean_validation,1.165229559383721,7603,,family_1714b2bcb66f3a32,411
tcn_384_legacy,0,clean,clean_validation,1.4859458608625202,4503,,family_0b7033c8335243d6,210
tcn_384_legacy,0,clean,clean_validation,1.5979361517047372,30865,,family_f7fc3a6587acd552,669
tcn_384_legacy,0,clean,clean_validation,1.0574945499032329,1318,,family_3073b2c859362b6b,537
tcn_384_legacy,0,clean,clean_validation,1.242958426475525,682,,family_1022f1461ea02448,297
tcn_384_legacy,0,clean,clean_validation,1.1581193208694458,101,,family_ccc461da40d9ac0d,420
tcn_384_legacy,0,clean,clean_validation,1.4792779704734853,6806,,family_4c7eec40a9857f16,668
tcn_384_legacy,0,clean,clean_validation,0.6704760267045992,1856,,family_ea447f225e37bcff,496
tcn_384_legacy,0,clean,clean_validation,2.29972239750888,7555,,family_3335e158c995dd8a,148
tcn_384_legacy,0,clean,clean_validation,1.2094086526382162,12481,,family_d521b23ed1f019c7,121
tcn_384_legacy,0,clean,clean_validation,1.3538608647576944,5235,,family_0134076cacfda355,392
tcn_384_legacy,0,clean,clean_validation,1.5389368931452434,738,,family_56b2cba7fc132ef1,574
tcn_384_legacy,0,clean,clean_validation,1.267235224377619,1022,,family_442e47d64373ea42,214
tcn_384_legacy,0,clean,clean_validation,1.1422293698971442,2076,,family_81ddae8c86d6f244,388
tcn_384_legacy,0,clean,clean_validation,1.3751459940454722,1191,,family_c182d668dd0813f1,368
tcn_384_legacy,0,clean,clean_validation,1.1757000745500175,824,,family_3619ff0a23b6cf76,583
tcn_384_legacy,0,clean,clean_validation,1.1729418739625619,2344,,family_8d7f055fadcc2466,554
tcn_384_legacy,0,clean,clean_validation,1.2869576788974675,9248,,family_47eed942bba714a7,119
tcn_384_legacy,0,clean,clean_validation,1.4150748252868652,331,,family_4ad0ed70281e61b7,697
tcn_384_legacy,0,clean,clean_validation,0.8655960530209608,1428,,family_2caaaadc23ec98ec,248
tcn_384_legacy,0,clean,clean_validation,0.97626253309704,945,,family_762c3082afd0d823,337
tcn_384_legacy,0,clean,clean_validation,1.1947268229625407,5437,,family_fb27253a42766057,212
tcn_384_legacy,0,clean,clean_validation,1.4351231268517128,2371,,family_892f6f575ad06fdb,351
tcn_384_legacy,0,clean,clean_validation,1.2198083114624023,1200,,family_8aa0ed5e323eeb0d,195
tcn_384_legacy,0,clean,clean_validation,1.3606705272694017,18135,,family_7069de93803bf73e,510
tcn_384_legacy,0,clean,clean_validation,0.9778153140589876,4240,,family_d6ff844172b34405,280
tcn_384_legacy,0,clean,clean_validation,1.0531576708404302,3515,,family_01939a8c620ed9e1,610
tcn_384_legacy,0,clean,clean_validation,1.0197628417874258,5006,,family_94b530a2eeef7b05,675
